society_id,orig_org_id,base_org_id,suffix,equip_type_id,quantity
8a0v.member,UA-HHC,UA-HHC,1-UA.ARMY.MIL,,
8a0v.member,UA-BIC-CO,BIC-CO,1-UA.ARMY.MIL,,
8a0v.member,1-CA-BN,1-CABN,1-UA.ARMY.MIL,,
8a0v.member,2-CA-BN,2-CA-BN,1-UA.ARMY.MIL,,
8a0v.member,3-CA-BN,3-CA-BN,1-UA.ARMY.MIL,,
8a0v.member,AVN-DET,AVN-DET,1-UA.ARMY.MIL,,
8a0v.member,NLOS-BN,NLOS-BN,1-UA.ARMY.MIL,,
8a0v.member,FSB,FSB,1-UA.ARMY.MIL,,
